1,0.7100161947767418,-0.6194132761936124,-0.20195601787017559
2,0.7121440978079419,-0.613447807349466,-0.20094401430302344
3,0.7094242100518231,-0.6202726334107472,-0.19951299766431063
4,0.7102395022192669,-0.6207304137436425,-0.19570921337768166
5,0.7104483832543341,-0.6154452597501089,-0.1992233953023126
6,0.7131799775697895,-0.6052388393634321,-0.19795198599646646
7,0.7118916398810828,-0.6067824052244315,-0.19959637087688442
8,0.7104564550480946,-0.614580628968908,-0.1981492700589529
9,0.7096825810392738,-0.6214350365705229,-0.20231743000801394
10,0.7109821682451977,-0.6162354499467722,-0.19803124103685565
11,0.71047913598923,-0.6165113954709126,-0.20126009915686005
12,0.7101507214522017,-0.6193875268190379,-0.20156622861017137
13,0.711060861914361,-0.620992296757276,-0.19823987415157163
14,0.7104685120239078,-0.6184508842235923,-0.19829434848992022
15,0.7107121155238671,-0.6155038197813519,-0.19762965785714037
16,0.7121179903111363,-0.6150147301620245,-0.20051137631279747
17,0.7097440910287384,-0.6199083211494802,-0.20196900795474715
18,0.7123650437264134,-0.6087992428010779,-0.20406503581858626
19,0.7095342100835957,-0.622425518375838,-0.20060023912181002
20,0.7098340469933118,-0.6199630144814422,-0.19643257075697562
21,0.7135086921782214,-0.6036670792677707,-0.20052689148079672
22,0.7117236830849076,-0.6140420561183396,-0.2006764753038066
23,0.7116586865234723,-0.614299991605939,-0.19875286983359697
24,0.7092381788540713,-0.6221758117085534,-0.20158102140930456
25,0.7095482824067354,-0.6237443121336801,-0.19766898674881794
26,0.7103621157591208,-0.6184640294052233,-0.2009108057027209
27,0.709846839833057,-0.6236426512902146,-0.19817815230031943
28,0.7107330781790795,-0.6144823721414187,-0.20472110553946798
29,0.7103687413225256,-0.6162329628876352,-0.20278913341086557
30,0.7086979529702924,-0.6229069541543439,-0.1995937646833168
31,0.7123976217292517,-0.6130393102420996,-0.19991572349415776
32,0.7104257431954918,-0.6177474132660549,-0.19934867683555169
33,0.710796161246154,-0.6165166937776723,-0.19963816522307987
